campaignId,influencerId,likes,comments,shares,views
110,influencer_9,1089,124,277,49805
106,influencer_177,1118,693,183,41941
104,influencer_695,1330,366,178,8522
100,influencer_785,51,38,362,57137
100,influencer_193,976,915,394,18978
107,influencer_581,1859,202,10,9961
110,influencer_261,2522,970,422,17178
106,influencer_245,3169,815,126,16753
102,influencer_275,3532,779,446,5633
104,influencer_772,218,667,224,70090
101,influencer_598,725,90,58,39323
104,influencer_297,1803,793,196,22594
109,influencer_462,4020,719,429,56222
109,influencer_409,2198,835,25,77094
107,influencer_588,3277,962,150,27647
105,influencer_111,1267,183,10,79653
103,influencer_652,1570,153,435,81006
110,influencer_142,1907,501,327,33812
110,influencer_773,1208,488,475,31729
110,influencer_483,4664,754,41,60086
110,influencer_972,3133,90,164,38221
106,influencer_827,1270,36,498,85492
104,influencer_363,617,104,31,7341
107,influencer_530,539,982,184,55251
107,influencer_589,4392,600,438,30892
101,influencer_380,3261,251,405,39409
100,influencer_264,1322,965,415,41664
106,influencer_239,426,118,332,8054
108,influencer_175,3057,905,397,64773
110,influencer_923,1150,194,91,53773
105,influencer_757,1937,605,477,32763
104,influencer_807,1871,62,268,96220
109,influencer_874,214,118,371,44390
110,influencer_827,213,150,162,94767
100,influencer_819,4146,726,489,19950
108,influencer_331,1542,210,76,76751
110,influencer_847,2413,484,145,20739
108,influencer_166,566,28,123,27219
107,influencer_909,4763,267,49,77943
102,influencer_529,690,467,174,90126
103,influencer_477,2009,133,187,39008
101,influencer_161,4699,348,371,43362
100,influencer_800,3009,899,468,7303
108,influencer_549,1061,558,321,88741
102,influencer_252,955,816,444,22610
110,influencer_381,524,336,147,5403
103,influencer_472,3718,101,138,6652
105,influencer_102,3622,964,73,19689
107,influencer_957,4067,823,152,28863
103,influencer_847,1239,789,265,73555
104,influencer_217,2908,661,384,75852
109,influencer_553,2611,446,451,18061
106,influencer_856,1481,897,475,63876
109,influencer_661,2234,406,414,69770
100,influencer_634,3295,507,484,22278
100,influencer_296,4729,296,188,11175
102,influencer_435,2354,690,459,18661
103,influencer_80,3847,563,285,53721
107,influencer_676,3601,192,497,36704
103,influencer_800,1235,224,12,72760
109,influencer_73,4366,15,457,91818
102,influencer_9,291,950,95,6410
104,influencer_939,2089,80,225,51860
102,influencer_55,126,806,64,70837
104,influencer_584,3213,616,351,24982
105,influencer_348,904,573,494,63576
108,influencer_365,1468,486,86,42905
100,influencer_709,4335,928,419,91204
107,influencer_690,2275,651,91,46960
101,influencer_57,2626,582,202,79513
101,influencer_343,48,809,369,93914
107,influencer_521,2506,986,260,88335
103,influencer_117,1683,191,299,96329
105,influencer_633,1140,369,60,24288
108,influencer_888,2893,357,448,56188
105,influencer_622,903,147,64,80118
109,influencer_581,739,702,426,25468
105,influencer_839,3251,36,193,94110
104,influencer_825,1639,341,274,89624
103,influencer_159,2194,783,353,47487
107,influencer_553,3772,200,276,15249
105,influencer_947,2636,459,14,37793
109,influencer_823,993,901,282,88068
107,influencer_313,2500,10,240,45758
106,influencer_970,4412,260,395,45924
108,influencer_848,3909,369,184,70686
102,influencer_715,1983,382,369,4653
105,influencer_529,3615,64,227,47182
103,influencer_316,3843,288,476,58361
106,influencer_117,3912,963,131,76280
100,influencer_203,4463,901,436,96736
101,influencer_370,897,43,275,38933
105,influencer_834,58,82,67,44127
108,influencer_509,821,938,48,86510
100,influencer_983,4849,535,495,19481
102,influencer_297,314,442,435,72959
109,influencer_661,3766,624,380,29327
103,influencer_19,4833,416,178,6518
107,influencer_294,1685,937,144,22575
101,influencer_321,897,909,282,70454
103,influencer_808,2696,207,273,62979
105,influencer_628,3629,548,258,49834
106,influencer_112,1499,981,319,41356
108,influencer_827,2122,564,106,38922
101,influencer_638,3764,222,158,31648
107,influencer_842,772,785,100,92741
103,influencer_737,4355,763,46,49756
109,influencer_752,2944,43,365,8924
107,influencer_613,1736,454,133,19170
101,influencer_302,1479,379,26,45953
102,influencer_43,907,352,441,81373
110,influencer_802,1750,608,417,90510
105,influencer_169,1958,323,452,35385
104,influencer_485,3296,570,261,90937
110,influencer_671,4380,796,136,48272
105,influencer_529,2308,451,260,10011
105,influencer_277,300,252,267,35599
102,influencer_226,2543,92,124,67381
105,influencer_649,3121,749,176,42297
104,influencer_411,166,118,450,49678
109,influencer_730,1482,226,337,50851
109,influencer_102,4441,149,405,40604
108,influencer_65,1138,765,478,8945
107,influencer_555,2392,248,45,81429
105,influencer_390,3003,962,150,70493
104,influencer_653,2925,932,91,91373
107,influencer_225,1789,511,329,80863
104,influencer_384,1912,43,240,90414
103,influencer_374,1869,463,104,9439
100,influencer_215,3140,586,110,47168
106,influencer_853,985,434,288,56051
106,influencer_824,2320,576,137,41508
102,influencer_559,2458,598,487,7574
108,influencer_756,3449,33,221,9340
110,influencer_839,2617,601,250,16640
104,influencer_523,4351,179,98,80391
105,influencer_789,219,139,420,28538
106,influencer_489,775,122,58,98703
100,influencer_105,2831,464,366,88126
104,influencer_644,3154,803,326,94279
106,influencer_200,1626,36,26,52757
104,influencer_144,2483,21,64,85183
106,influencer_758,2043,515,138,23750
100,influencer_594,1763,443,138,12102
109,influencer_689,2202,462,355,21921
100,influencer_902,458,187,388,81422
107,influencer_829,745,408,448,72382
106,influencer_239,1784,279,480,28599
100,influencer_914,4130,33,332,86729
109,influencer_830,520,807,337,37013
103,influencer_907,4817,466,421,55459
100,influencer_764,2787,462,326,96193
107,influencer_953,2494,290,237,55826
104,influencer_7,455,697,446,39944
106,influencer_487,2792,671,245,65011
106,influencer_267,3126,11,229,26630
102,influencer_448,444,779,309,75183
105,influencer_607,931,221,347,15675
109,influencer_733,1844,182,252,15764
107,influencer_902,1036,495,418,98173
108,influencer_742,907,925,345,37782
110,influencer_251,777,224,192,1667
103,influencer_506,2964,326,452,4720
110,influencer_332,1090,93,490,63633
110,influencer_106,3980,983,176,50396
104,influencer_82,3990,580,63,63907
106,influencer_942,590,58,221,8179
108,influencer_238,1819,508,29,65974
106,influencer_739,3187,568,88,20824
103,influencer_512,85,772,9,66616
108,influencer_70,2528,94,488,20100
102,influencer_749,49,976,188,71431
101,influencer_30,1590,303,46,48346
108,influencer_101,3241,102,209,17357
106,influencer_918,4083,954,309,65092
102,influencer_865,1563,450,249,77270
102,influencer_162,4685,242,252,26565
109,influencer_239,2606,270,239,92829
103,influencer_884,59,461,367,8283
107,influencer_870,686,847,286,21499
109,influencer_987,4883,938,47,25101
110,influencer_705,2764,807,154,61161
105,influencer_751,4429,610,89,39167
109,influencer_139,2154,777,456,94977
100,influencer_894,4218,132,458,74052
108,influencer_397,3215,996,129,91534
102,influencer_979,1827,544,30,35893
109,influencer_528,4527,545,48,50999
109,influencer_65,3439,372,155,91424
102,influencer_975,4523,30,413,43379
108,influencer_731,1264,652,59,97465
104,influencer_86,3983,314,108,40594
108,influencer_76,778,209,38,82605
100,influencer_322,969,931,335,49371
109,influencer_590,4176,815,296,5787
104,influencer_554,1846,797,462,18691
104,influencer_74,962,26,175,28172
100,influencer_316,4880,678,450,91046
107,influencer_111,3413,602,184,39969
108,influencer_630,2915,94,393,47847
108,influencer_694,2639,168,354,53700
102,influencer_271,2540,515,26,34242
101,influencer_772,1281,923,215,67920
103,influencer_714,2944,192,313,92836
109,influencer_391,4896,160,404,24019
105,influencer_735,4777,875,303,90301
107,influencer_4,2576,622,38,17525
104,influencer_47,3029,62,20,83961
105,influencer_280,4130,686,414,23498
107,influencer_780,2690,308,445,52342
104,influencer_18,3609,124,111,44483
106,influencer_962,3456,643,161,74113
109,influencer_803,2162,918,86,4938
105,influencer_785,3666,594,389,40768
107,influencer_817,4216,216,57,48047
110,influencer_908,4057,803,442,56494
102,influencer_234,993,27,249,75187
101,influencer_938,961,23,53,46870
101,influencer_417,3580,349,97,54597
102,influencer_919,994,666,27,31144
108,influencer_503,590,70,12,9599
110,influencer_833,4298,193,419,94474
105,influencer_687,2134,650,401,86049
104,influencer_967,3825,489,46,38269
105,influencer_156,559,532,142,49099
101,influencer_992,1140,651,129,75320
105,influencer_173,2072,367,12,66952
107,influencer_700,1821,983,350,82503
110,influencer_494,2781,601,295,43140
103,influencer_427,392,547,8,85510
104,influencer_722,2311,896,23,66423
109,influencer_7,2931,543,409,51984
101,influencer_305,2181,343,263,19190
105,influencer_259,3190,101,288,73948
110,influencer_966,1989,140,228,24333
110,influencer_632,1735,663,368,81952
104,influencer_503,4635,703,31,68878
109,influencer_395,4351,330,187,78342
110,influencer_526,3779,147,220,35291
105,influencer_650,2865,714,402,20248
102,influencer_223,1235,857,158,4763
101,influencer_841,3619,369,58,75563
109,influencer_983,3735,114,72,45109
100,influencer_356,3809,35,416,94143
108,influencer_153,2552,383,383,47410
107,influencer_371,4648,442,317,46495
102,influencer_529,3227,344,448,72015
102,influencer_980,3936,291,409,36682
101,influencer_597,855,942,258,31704
102,influencer_710,4297,649,347,58749
105,influencer_955,442,859,349,86607
110,influencer_870,1984,101,193,56384
107,influencer_182,343,30,197,98413
101,influencer_965,4635,732,158,28448
103,influencer_773,3647,993,488,9386
105,influencer_265,1167,824,372,52022
110,influencer_304,2988,751,362,71390
104,influencer_253,2822,611,147,38846
106,influencer_529,3171,67,102,42498
101,influencer_892,1770,588,140,48951
103,influencer_261,3490,829,119,15551
107,influencer_80,3022,231,221,23586
100,influencer_515,429,873,472,40010
107,influencer_280,2235,967,56,87525
104,influencer_531,2607,691,178,83428
104,influencer_489,4633,315,266,90934
104,influencer_84,241,240,355,45457
110,influencer_109,3813,81,309,91796
100,influencer_642,2688,171,353,50899
103,influencer_445,3584,943,389,13372
108,influencer_489,3982,390,30,39768
108,influencer_207,344,291,26,9873
100,influencer_452,764,956,27,19064
105,influencer_579,2761,677,283,33959
107,influencer_285,1369,526,217,94498
103,influencer_115,1786,908,363,50920
107,influencer_579,1848,254,38,41894
102,influencer_991,3229,473,44,47591
107,influencer_945,2481,873,144,19146
104,influencer_860,4322,752,350,15737
110,influencer_38,4501,420,483,45107
107,influencer_189,2783,283,140,37937
103,influencer_176,2810,456,270,60820
101,influencer_759,3709,36,368,88763
101,influencer_974,2953,474,125,26994
110,influencer_617,3333,422,73,7023
105,influencer_45,1089,439,95,26337
100,influencer_260,3443,33,317,89496
104,influencer_964,2606,756,281,12569
101,influencer_11,2233,720,184,47822
106,influencer_132,1849,973,41,23207
109,influencer_294,2111,627,350,45848
108,influencer_270,983,916,378,23117
108,influencer_14,41,738,99,48188
100,influencer_353,2964,983,403,49017
110,influencer_311,1163,159,168,90141
107,influencer_263,2655,92,29,98055
109,influencer_468,3250,428,395,97420
101,influencer_3,1697,411,350,46924
101,influencer_225,4218,250,418,14239
103,influencer_412,4319,813,200,41285
110,influencer_447,1682,735,234,42742
100,influencer_446,2754,604,268,59369
104,influencer_945,2781,359,377,8585
104,influencer_38,3824,837,395,57341
101,influencer_144,2137,978,341,53840
102,influencer_103,769,47,297,8289
103,influencer_900,3774,130,172,43633
105,influencer_131,745,128,271,83971
109,influencer_665,744,963,147,21093
110,influencer_689,1896,590,173,52876
104,influencer_491,4546,640,199,97453
108,influencer_476,4740,164,32,42860
108,influencer_951,2321,317,281,56616
101,influencer_776,159,171,441,91536
102,influencer_483,1665,222,350,45601
106,influencer_707,71,339,53,11465
106,influencer_332,1007,766,372,48423
109,influencer_591,481,866,316,62122
104,influencer_517,4129,413,197,72742
109,influencer_225,2046,825,284,56833
103,influencer_878,2051,747,369,6549
100,influencer_182,361,906,227,56553
101,influencer_534,948,990,491,68661
107,influencer_937,3204,520,470,74329
102,influencer_898,1152,676,298,59279
101,influencer_725,3341,458,475,60103
105,influencer_462,4790,838,496,64939
103,influencer_736,1135,317,305,93923
106,influencer_335,1593,917,49,41578
109,influencer_345,2090,675,384,27892
106,influencer_202,2545,752,366,56780
105,influencer_946,77,298,113,24391
104,influencer_179,4777,878,347,13959
110,influencer_968,92,671,358,78600
101,influencer_482,354,930,1,99763
108,influencer_634,4902,486,233,45279
107,influencer_359,953,404,37,7126
104,influencer_479,4925,864,437,49751
104,influencer_985,978,331,288,64281
110,influencer_551,2366,275,181,70655
104,influencer_223,3083,773,286,10569
101,influencer_531,180,485,227,68431
105,influencer_475,963,413,301,17666
108,influencer_642,4547,839,129,60076
107,influencer_605,2690,999,330,85476
102,influencer_189,2952,974,2,30226
103,influencer_891,282,660,134,41312
110,influencer_716,475,203,383,10549
107,influencer_997,2431,330,171,15488
103,influencer_134,3016,486,424,4995
106,influencer_25,2932,494,428,55766
108,influencer_333,3642,208,471,15914
102,influencer_497,1862,515,358,12404
107,influencer_461,339,860,0,38688
103,influencer_324,2798,200,97,71801
107,influencer_20,3515,977,377,49743
100,influencer_589,4193,62,144,25641
110,influencer_374,1635,962,262,92007
101,influencer_637,989,732,99,26067
104,influencer_707,2307,336,365,38020
105,influencer_251,1997,609,381,16919
101,influencer_531,1349,166,371,91477
104,influencer_772,4490,487,373,32045
106,influencer_638,1235,717,146,63283
104,influencer_418,4837,478,227,73565
106,influencer_252,4771,425,365,16614
105,influencer_331,4204,602,194,71163
107,influencer_929,642,284,24,47396
106,influencer_673,944,190,396,70617
101,influencer_418,2503,274,173,18846
106,influencer_392,3958,700,482,41371
104,influencer_893,4164,173,70,74134
101,influencer_15,1441,41,40,51470
108,influencer_903,1313,34,240,82456
101,influencer_807,2610,266,176,73604
101,influencer_985,1200,92,395,5263
100,influencer_424,4813,569,113,95903
100,influencer_669,3885,161,499,12303
104,influencer_314,3055,891,320,87802
102,influencer_859,998,438,406,62078
105,influencer_23,4223,400,270,67737
100,influencer_651,2465,486,354,88751
107,influencer_913,1204,656,185,70883
105,influencer_902,664,829,348,31855
110,influencer_189,2107,985,485,12771
107,influencer_257,624,164,386,3213
104,influencer_904,1618,872,325,5152
106,influencer_34,2791,406,295,81485
102,influencer_547,1725,511,442,7994
106,influencer_972,4105,374,377,32538
108,influencer_99,4178,26,23,69251
100,influencer_510,4300,505,432,9168
110,influencer_528,1832,840,333,13663
103,influencer_472,236,278,372,27402
110,influencer_911,4531,117,448,70036
102,influencer_114,565,583,382,81184
107,influencer_601,1888,817,121,73447
108,influencer_1000,2011,233,330,65677
107,influencer_967,3773,236,432,71438
106,influencer_413,4999,156,134,85117
100,influencer_824,4707,398,425,37166
106,influencer_291,422,806,363,77473
101,influencer_770,4571,51,132,63159
101,influencer_411,1118,557,307,10137
110,influencer_953,497,164,500,70709
102,influencer_935,4397,900,127,6582
103,influencer_861,4108,44,407,29140
102,influencer_976,581,404,19,28402
104,influencer_53,778,332,102,45695
109,influencer_443,1576,737,482,15252
105,influencer_610,2880,718,11,51093
107,influencer_644,4149,224,367,32937
104,influencer_670,2685,54,73,56413
101,influencer_192,2129,806,495,9315
109,influencer_544,263,204,125,57694
101,influencer_172,1296,767,423,97772
103,influencer_192,1777,478,116,70134
107,influencer_395,2920,587,224,59175
106,influencer_216,3517,78,346,24089
107,influencer_649,2014,484,94,22642
110,influencer_676,1976,899,202,50098
